Country,Year,Trade,Financial,Labor,Infrastructure,Sustainability,Convergence,Index,iteration,norm,agg,weights
GCC,2016,19.9727,15.251000000000003,20.9425,27.9939,35.4746,28.7414,21.039900000000003,114,n_rank,a_gmean,original
GCC,2017,17.2294,15.1237,18.1541,30.1396,32.3715,29.303000000000004,19.7662,114,n_rank,a_gmean,original
GCC,2018,14.422399999999998,16.448500000000003,16.297400000000003,25.8279,24.0938,35.0463,17.9448,114,n_rank,a_gmean,original
GCC,2019,13.972699999999998,19.903399999999998,17.305699999999998,27.584799999999994,28.695499999999996,32.051399999999994,19.530599999999993,114,n_rank,a_gmean,original
GCC,2020,17.5779,14.469900000000003,16.8771,17.5468,40.55330000000001,25.4659,17.9086,114,n_rank,a_gmean,original
GCC,2021,16.5131,21.6498,20.299599999999998,21.8061,31.878300000000003,26.564700000000002,20.1147,114,n_rank,a_gmean,original
GCC,2022,14.821399999999999,18.1433,20.0976,28.4585,24.298500000000004,19.5043,18.4449,114,n_rank,a_gmean,original
GCC,2023,15.794500000000001,19.9424,16.6811,29.948900000000002,34.2757,27.304700000000004,20.173700000000004,114,n_rank,a_gmean,original
GCC,2024,16.7031,21.722700000000003,16.516900000000003,30.307900000000004,35.9164,25.018800000000002,20.866799999999998,114,n_rank,a_gmean,original
GCC,2015,22.980400000000003,19.4099,23.8506,33.5613,31.5132,33.6496,26.529000000000003,115,n_rank,a_amean,pca_whole
GCC,2016,22.0695,20.8454,23.2431,32.047399999999996,36.9446,35.651,27.2661,115,n_rank,a_amean,pca_whole
GCC,2017,21.4294,20.6825,22.7849,32.527300000000004,33.8581,35.495900000000006,26.603500000000004,115,n_rank,a_amean,pca_whole
GCC,2018,18.7786,18.9565,21.5175,28.9995,26.115900000000003,38.69200000000001,24.714800000000004,115,n_rank,a_amean,pca_whole
GCC,2019,18.253600000000002,20.2289,20.704900000000002,31.009300000000003,30.1845,35.5539,24.6766,115,n_rank,a_amean,pca_whole
GCC,2020,21.64,22.5635,21.392,20.8749,41.179500000000004,32.584,26.0696,115,n_rank,a_amean,pca_whole
GCC,2021,20.8508,20.7486,22.6144,25.4488,33.3709,35.1741,25.730000000000004,115,n_rank,a_amean,pca_whole
GCC,2022,18.982000000000003,18.5763,22.4705,32.9446,27.270900000000005,31.6995,24.1137,115,n_rank,a_amean,pca_whole
GCC,2023,19.4268,19.4338,21.533600000000003,34.6623,35.7175,27.725,24.626400000000004,115,n_rank,a_amean,pca_whole
GCC,2024,21.486,20.816000000000003,21.303800000000003,34.9208,37.061400000000006,27.137600000000003,25.4033,115,n_rank,a_amean,pca_whole
GCC,2015,37.356899999999996,39.5955,38.8192,57.919500000000006,50.112500000000004,59.599599999999995,45.7081,116,n_minmax,a_amean,original
GCC,2016,36.875600000000006,36.7076,36.97290000000001,49.578,58.9355,61.597300000000004,44.078500000000005,116,n_minmax,a_amean,original
GCC,2017,36.6239,39.78960000000001,34.457300000000004,46.55740000000001,53.8956,63.577999999999996,43.2345,116,n_minmax,a_amean,original
GCC,2018,38.3395,38.6144,32.8587,44.3969,43.4256,66.65440000000001,41.8507,116,n_minmax,a_amean,original
GCC,2019,34.976600000000005,46.4609,31.8582,45.4345,50.1289,64.04910000000001,43.161500000000004,116,n_minmax,a_amean,original
GCC,2020,38.813500000000005,38.79860000000001,34.639,29.004600000000003,64.96860000000001,59.3921,40.6877,116,n_minmax,a_amean,original
GCC,2021,36.3743,44.7264,39.0109,33.6635,53.793200000000006,61.57470000000001,42.290499999999994,116,n_minmax,a_amean,original
GCC,2022,38.0459,47.525,40.6871,53.087500000000006,44.6174,58.2595,46.1591,116,n_minmax,a_amean,original
GCC,2023,35.0589,46.084,40.1703,57.4353,56.28790000000001,62.7188,47.651399999999995,116,n_minmax,a_amean,original
GCC,2024,33.169399999999996,48.310500000000005,39.739900000000006,58.038399999999996,58.85290000000001,59.8905,47.7248,116,n_minmax,a_amean,original
GCC,2015,16.6644,18.0192,28.0287,47.1002,45.3819,59.462,24.3037,117,n_minmax,a_gmean,pca_whole
GCC,2016,15.418999999999999,19.3867,25.8251,42.2785,52.8967,59.8815,23.3841,117,n_minmax,a_gmean,pca_whole
GCC,2017,17.5972,18.890900000000002,23.533500000000004,41.083,49.1842,61.5504,23.2015,117,n_minmax,a_gmean,pca_whole
GCC,2018,18.292600000000004,16.6466,18.4726,37.7723,40.021100000000004,64.398,20.406800000000004,117,n_minmax,a_gmean,pca_whole
GCC,2019,18.1381,17.995900000000002,18.4777,38.5705,44.95230000000001,60.493900000000004,20.372799999999998,117,n_minmax,a_gmean,pca_whole
GCC,2020,20.021000000000004,19.5969,18.9137,22.8427,58.22540000000001,55.848800000000004,21.9382,117,n_minmax,a_gmean,pca_whole
GCC,2021,20.2123,18.0244,22.5715,27.0389,50.554100000000005,50.61970000000001,21.6729,117,n_minmax,a_gmean,pca_whole
GCC,2022,19.488199999999996,14.622800000000002,23.473300000000002,42.6224,41.3204,46.8977,19.8796,117,n_minmax,a_gmean,pca_whole
GCC,2023,20.136699999999998,18.0039,20.6735,45.7325,53.09320000000001,46.017300000000006,21.8447,117,n_minmax,a_gmean,pca_whole
GCC,2024,21.511300000000006,18.4121,20.6787,46.574400000000004,55.2188,45.1405,22.9672,117,n_minmax,a_gmean,pca_whole
GCC,2015,25.868000000000002,22.7882,23.69,34.945,31.177500000000002,30.971200000000003,27.6746,118,n_rank,a_amean,original
GCC,2016,26.0775,21.088099999999997,23.396,33.585,37.03,33.1043,27.843500000000002,118,n_rank,a_amean,original
GCC,2017,24.4919,20.984,22.516000000000002,33.43,33.712500000000006,33.2585,26.9809,118,n_rank,a_amean,original
GCC,2018,23.350700000000003,21.240099999999998,21.36,29.85,25.7025,38.5233,25.585,118,n_rank,a_amean,original
GCC,2019,20.769199999999998,26.011499999999998,20.726000000000003,31.885000000000005,30.09,35.7799,26.466900000000003,118,n_rank,a_amean,original
GCC,2020,24.814200000000003,22.1102,21.814,20.525,41.57000000000001,30.041000000000004,25.011100000000006,118,n_rank,a_amean,original
GCC,2021,22.902700000000003,27.119500000000002,24.038000000000004,24.805,32.975,32.922200000000004,26.3613,118,n_rank,a_amean,original
GCC,2022,22.8652,29.718000000000004,24.026,33.75,26.6075,28.7303,27.606700000000004,118,n_rank,a_amean,original
GCC,2023,21.5316,26.711700000000004,23.306000000000004,35.59,35.45250000000001,34.0503,28.380000000000003,118,n_rank,a_amean,original
GCC,2024,20.636400000000002,29.6395,23.142000000000003,35.885000000000005,36.907500000000006,32.238800000000005,28.7759,118,n_rank,a_amean,original
GCC,2015,16.6644,18.0192,28.0287,47.1002,45.3819,59.462,24.3037,119,n_minmax,a_gmean,pca_whole
GCC,2016,15.418999999999999,19.3867,25.8251,42.2785,52.8967,59.8815,23.3841,119,n_minmax,a_gmean,pca_whole
GCC,2017,17.5972,18.890900000000002,23.533500000000004,41.083,49.1842,61.5504,23.2015,119,n_minmax,a_gmean,pca_whole
GCC,2018,18.292600000000004,16.6466,18.4726,37.7723,40.021100000000004,64.398,20.406800000000004,119,n_minmax,a_gmean,pca_whole
GCC,2019,18.1381,17.995900000000002,18.4777,38.5705,44.95230000000001,60.493900000000004,20.372799999999998,119,n_minmax,a_gmean,pca_whole
GCC,2020,20.021000000000004,19.5969,18.9137,22.8427,58.22540000000001,55.848800000000004,21.9382,119,n_minmax,a_gmean,pca_whole
GCC,2021,20.2123,18.0244,22.5715,27.0389,50.554100000000005,50.61970000000001,21.6729,119,n_minmax,a_gmean,pca_whole
GCC,2022,19.488199999999996,14.622800000000002,23.473300000000002,42.6224,41.3204,46.8977,19.8796,119,n_minmax,a_gmean,pca_whole
GCC,2023,20.136699999999998,18.0039,20.6735,45.7325,53.09320000000001,46.017300000000006,21.8447,119,n_minmax,a_gmean,pca_whole
GCC,2024,21.511300000000006,18.4121,20.6787,46.574400000000004,55.2188,45.1405,22.9672,119,n_minmax,a_gmean,pca_whole
GCC,2015,18.3901,17.8487,23.3384,29.3395,32.6404,30.649099999999997,21.233800000000002,120,n_rank,a_gmean,pca_dim
GCC,2016,17.3553,19.855900000000005,25.3257,27.8587,36.8589,32.834700000000005,22.410700000000002,120,n_rank,a_gmean,pca_dim
GCC,2017,17.3307,18.8399,26.614800000000002,30.0576,34.25150000000001,32.77400000000001,22.2191,120,n_rank,a_gmean,pca_dim
GCC,2018,13.4312,17.348499999999998,26.0514,25.747100000000003,26.2184,36.78830000000001,18.6965,120,n_rank,a_gmean,pca_dim
GCC,2019,14.100999999999999,17.285,23.877700000000004,27.5054,29.879600000000003,32.512100000000004,18.811899999999998,120,n_rank,a_gmean,pca_dim
GCC,2020,16.999800000000004,20.7716,25.6385,17.5713,40.6883,29.2528,20.391999999999996,120,n_rank,a_gmean,pca_dim
GCC,2021,16.9705,18.5718,24.7393,21.8501,32.8519,30.9991,20.0218,120,n_rank,a_gmean,pca_dim
GCC,2022,14.789800000000001,14.8008,20.731700000000004,28.387,25.007800000000003,27.2545,16.2886,120,n_rank,a_gmean,pca_dim
GCC,2023,17.152500000000003,15.795399999999999,18.4331,29.857300000000002,35.0185,22.203000000000003,17.133100000000002,120,n_rank,a_gmean,pca_dim
GCC,2024,20.1222,16.1605,18.079499999999996,30.213900000000002,37.1424,21.0957,17.9723,120,n_rank,a_gmean,pca_dim
GCC,2015,21.0919,27.0877,31.375300000000003,48.626000000000005,46.076100000000004,51.287800000000004,29.904300000000003,121,n_minmax,a_gmean,original
GCC,2016,20.1923,24.971400000000003,29.0272,43.167100000000005,54.3314,52.5051,28.1393,121,n_minmax,a_gmean,original
GCC,2017,20.7513,26.0379,26.4237,41.2635,50.24680000000001,54.8012,27.6899,121,n_minmax,a_gmean,original
GCC,2018,21.0195,24.472200000000004,21.484900000000003,37.9234,40.511500000000005,59.434400000000004,25.075000000000003,121,n_minmax,a_gmean,original
GCC,2019,20.172,28.230299999999996,21.4648,38.73740000000001,46.019600000000004,55.6909,25.849600000000002,121,n_minmax,a_gmean,original
GCC,2020,22.7055,22.561700000000002,22.4382,21.337600000000002,60.25359999999999,49.5993,23.663000000000004,121,n_minmax,a_gmean,original
GCC,2021,22.379100000000005,29.3985,26.6777,25.325300000000002,51.3459,45.97070000000001,25.3301,121,n_minmax,a_gmean,original
GCC,2022,22.0624,24.123,27.5515,43.250400000000006,41.2863,35.173,25.159599999999998,121,n_minmax,a_gmean,original
GCC,2023,22.4732,29.5375,24.5231,46.68780000000001,53.691,48.8608,28.607500000000005,121,n_minmax,a_gmean,original
GCC,2024,23.9208,30.3363,24.218300000000003,47.592600000000004,55.9987,45.407000000000004,29.4372,121,n_minmax,a_gmean,original
GCC,2015,16.6644,18.0192,28.0287,47.1002,45.3819,59.462,24.3037,122,n_minmax,a_gmean,pca_whole
GCC,2016,15.418999999999999,19.3867,25.8251,42.2785,52.8967,59.8815,23.3841,122,n_minmax,a_gmean,pca_whole
GCC,2017,17.5972,18.890900000000002,23.533500000000004,41.083,49.1842,61.5504,23.2015,122,n_minmax,a_gmean,pca_whole
GCC,2018,18.292600000000004,16.6466,18.4726,37.7723,40.021100000000004,64.398,20.406800000000004,122,n_minmax,a_gmean,pca_whole
GCC,2019,18.1381,17.995900000000002,18.4777,38.5705,44.95230000000001,60.493900000000004,20.372799999999998,122,n_minmax,a_gmean,pca_whole
GCC,2020,20.021000000000004,19.5969,18.9137,22.8427,58.22540000000001,55.848800000000004,21.9382,122,n_minmax,a_gmean,pca_whole
GCC,2021,20.2123,18.0244,22.5715,27.0389,50.554100000000005,50.61970000000001,21.6729,122,n_minmax,a_gmean,pca_whole
GCC,2022,19.488199999999996,14.622800000000002,23.473300000000002,42.6224,41.3204,46.8977,19.8796,122,n_minmax,a_gmean,pca_whole
GCC,2023,20.136699999999998,18.0039,20.6735,45.7325,53.09320000000001,46.017300000000006,21.8447,122,n_minmax,a_gmean,pca_whole
GCC,2024,21.511300000000006,18.4121,20.6787,46.574400000000004,55.2188,45.1405,22.9672,122,n_minmax,a_gmean,pca_whole
GCC,2015,16.6644,18.0192,28.0287,47.1002,45.3819,59.462,24.3037,123,n_minmax,a_gmean,pca_whole
GCC,2016,15.418999999999999,19.3867,25.8251,42.2785,52.8967,59.8815,23.3841,123,n_minmax,a_gmean,pca_whole
GCC,2017,17.5972,18.890900000000002,23.533500000000004,41.083,49.1842,61.5504,23.2015,123,n_minmax,a_gmean,pca_whole
GCC,2018,18.292600000000004,16.6466,18.4726,37.7723,40.021100000000004,64.398,20.406800000000004,123,n_minmax,a_gmean,pca_whole
GCC,2019,18.1381,17.995900000000002,18.4777,38.5705,44.95230000000001,60.493900000000004,20.372799999999998,123,n_minmax,a_gmean,pca_whole
GCC,2020,20.021000000000004,19.5969,18.9137,22.8427,58.22540000000001,55.848800000000004,21.9382,123,n_minmax,a_gmean,pca_whole
GCC,2021,20.2123,18.0244,22.5715,27.0389,50.554100000000005,50.61970000000001,21.6729,123,n_minmax,a_gmean,pca_whole
GCC,2022,19.488199999999996,14.622800000000002,23.473300000000002,42.6224,41.3204,46.8977,19.8796,123,n_minmax,a_gmean,pca_whole
GCC,2023,20.136699999999998,18.0039,20.6735,45.7325,53.09320000000001,46.017300000000006,21.8447,123,n_minmax,a_gmean,pca_whole
GCC,2024,21.511300000000006,18.4121,20.6787,46.574400000000004,55.2188,45.1405,22.9672,123,n_minmax,a_gmean,pca_whole
GCC,2015,14.536999999999999,16.3868,25.057100000000002,48.466499999999996,49.4968,60.29140000000001,21.6436,124,n_minmax,a_gmean,pca_dim
GCC,2016,12.883400000000002,18.5373,25.424800000000005,43.07530000000001,55.056000000000004,61.7619,22.0031,124,n_minmax,a_gmean,pca_dim
GCC,2017,16.4097,17.326700000000002,26.3352,41.2427,51.545700000000004,63.202,22.2675,124,n_minmax,a_gmean,pca_dim
GCC,2018,17.3259,15.5489,25.4121,37.9015,42.7409,66.30390000000001,19.9073,124,n_minmax,a_gmean,pca_dim
GCC,2019,17.4354,16.286800000000003,23.301599999999997,38.7124,47.234100000000005,61.28880000000001,19.177500000000002,124,n_minmax,a_gmean,pca_dim
GCC,2020,19.2114,18.382800000000003,25.0731,21.470700000000004,59.537699999999994,55.60300000000001,19.701,124,n_minmax,a_gmean,pca_dim
GCC,2021,19.5655,15.7101,24.501800000000003,25.4829,52.172200000000004,50.90050000000001,19.3238,124,n_minmax,a_gmean,pca_dim
GCC,2022,18.4543,13.444600000000001,22.743000000000002,43.1771,43.317400000000006,46.620000000000005,17.6694,124,n_minmax,a_gmean,pca_dim
GCC,2023,19.3441,16.0014,22.831200000000003,46.584500000000006,54.6075,44.58340000000001,19.5485,124,n_minmax,a_gmean,pca_dim
GCC,2024,20.787100000000002,16.1986,22.3944,47.48310000000001,57.377,43.545100000000005,20.412000000000003,124,n_minmax,a_gmean,pca_dim
GCC,2015,18.171499999999998,18.381800000000002,27.3479,57.763200000000005,53.234100000000005,64.6903,36.12520000000001,125,n_minmax,a_amean,pca_dim
GCC,2016,16.413,20.4639,27.5748,49.4909,59.82200000000001,67.8412,35.5537,125,n_minmax,a_amean,pca_dim
GCC,2017,19.6161,19.206,28.459200000000003,46.5543,55.22930000000001,68.34710000000001,35.1246,125,n_minmax,a_amean,pca_dim
GCC,2018,20.5186,17.418400000000002,27.852800000000006,44.4062,45.2941,71.72,33.7415,125,n_minmax,a_amean,pca_dim
GCC,2019,20.439,18.4726,25.1461,45.441,51.161100000000005,67.3705,33.7545,125,n_minmax,a_amean,pca_dim
GCC,2020,22.366100000000003,21.832800000000002,28.3356,29.188700000000004,64.84700000000001,63.055600000000005,33.1348,125,n_minmax,a_amean,pca_dim
GCC,2021,22.4716,18.176900000000003,27.9348,33.8711,54.593,66.9889,32.6495,125,n_minmax,a_amean,pca_dim
GCC,2022,21.064000000000004,15.631300000000001,26.898300000000003,53.039100000000005,45.4976,62.226,34.0998,125,n_minmax,a_amean,pca_dim
GCC,2023,21.7359,18.459300000000002,27.4079,57.342600000000004,56.6345,56.739700000000006,36.3253,125,n_minmax,a_amean,pca_dim
GCC,2024,23.0651,19.1889,26.460800000000003,57.9382,59.8588,55.459500000000006,36.8605,125,n_minmax,a_amean,pca_dim
GCC,2015,19.359,17.144599999999997,21.435900000000004,29.4672,29.477600000000002,26.2624,21.0143,126,n_rank,a_gmean,original
GCC,2016,19.9727,15.251000000000003,20.9425,27.9939,35.4746,28.7414,21.039900000000003,126,n_rank,a_gmean,original
GCC,2017,17.2294,15.1237,18.1541,30.1396,32.3715,29.303000000000004,19.7662,126,n_rank,a_gmean,original
GCC,2018,14.422399999999998,16.448500000000003,16.297400000000003,25.8279,24.0938,35.0463,17.9448,126,n_rank,a_gmean,original
GCC,2019,13.972699999999998,19.903399999999998,17.305699999999998,27.584799999999994,28.695499999999996,32.051399999999994,19.530599999999993,126,n_rank,a_gmean,original
GCC,2020,17.5779,14.469900000000003,16.8771,17.5468,40.55330000000001,25.4659,17.9086,126,n_rank,a_gmean,original
GCC,2021,16.5131,21.6498,20.299599999999998,21.8061,31.878300000000003,26.564700000000002,20.1147,126,n_rank,a_gmean,original
GCC,2022,14.821399999999999,18.1433,20.0976,28.4585,24.298500000000004,19.5043,18.4449,126,n_rank,a_gmean,original
GCC,2023,15.794500000000001,19.9424,16.6811,29.948900000000002,34.2757,27.304700000000004,20.173700000000004,126,n_rank,a_gmean,original
GCC,2024,16.7031,21.722700000000003,16.516900000000003,30.307900000000004,35.9164,25.018800000000002,20.866799999999998,126,n_rank,a_gmean,original
GCC,2015,14.536999999999999,16.3868,25.057100000000002,48.466499999999996,49.4968,60.29140000000001,21.6436,127,n_minmax,a_gmean,pca_dim
GCC,2016,12.883400000000002,18.5373,25.424800000000005,43.07530000000001,55.056000000000004,61.7619,22.0031,127,n_minmax,a_gmean,pca_dim
GCC,2017,16.4097,17.326700000000002,26.3352,41.2427,51.545700000000004,63.202,22.2675,127,n_minmax,a_gmean,pca_dim
GCC,2018,17.3259,15.5489,25.4121,37.9015,42.7409,66.30390000000001,19.9073,127,n_minmax,a_gmean,pca_dim
GCC,2019,17.4354,16.286800000000003,23.301599999999997,38.7124,47.234100000000005,61.28880000000001,19.177500000000002,127,n_minmax,a_gmean,pca_dim
GCC,2020,19.2114,18.382800000000003,25.0731,21.470700000000004,59.537699999999994,55.60300000000001,19.701,127,n_minmax,a_gmean,pca_dim
GCC,2021,19.5655,15.7101,24.501800000000003,25.4829,52.172200000000004,50.90050000000001,19.3238,127,n_minmax,a_gmean,pca_dim
GCC,2022,18.4543,13.444600000000001,22.743000000000002,43.1771,43.317400000000006,46.620000000000005,17.6694,127,n_minmax,a_gmean,pca_dim
GCC,2023,19.3441,16.0014,22.831200000000003,46.584500000000006,54.6075,44.58340000000001,19.5485,127,n_minmax,a_gmean,pca_dim
GCC,2024,20.787100000000002,16.1986,22.3944,47.48310000000001,57.377,43.545100000000005,20.412000000000003,127,n_minmax,a_gmean,pca_dim
GCC,2015,21.0564,19.491100000000003,23.641000000000002,34.81400000000001,33.558,33.647600000000004,26.5225,128,n_rank,a_amean,pca_dim
GCC,2016,19.691699999999997,21.8218,25.7677,33.437200000000004,37.8164,36.4793,27.5762,128,n_rank,a_amean,pca_dim
GCC,2017,19.851799999999997,20.9019,27.5378,33.342600000000004,34.9308,36.1068,27.434300000000004,128,n_rank,a_amean,pca_dim
GCC,2018,15.801100000000003,19.0346,26.905,29.765500000000003,27.0953,40.3433,25.046300000000002,128,n_rank,a_amean,pca_dim
GCC,2019,16.193,18.5459,24.663700000000002,31.798500000000004,30.7134,36.2932,24.940200000000004,128,n_rank,a_amean,pca_dim
GCC,2020,19.698700000000002,21.972299999999997,26.452600000000004,20.5614,41.5931,32.781400000000005,25.1753,128,n_rank,a_amean,pca_dim
GCC,2021,19.378,19.461100000000002,25.3677,24.865099999999998,33.7495,37.4911,24.938700000000004,128,n_rank,a_amean,pca_dim
GCC,2022,16.6537,16.1072,22.3459,33.6719,27.0206,32.550599999999996,23.7153,128,n_rank,a_amean,pca_dim
GCC,2023,18.8891,17.009900000000002,21.781400000000005,35.4987,35.5793,26.087400000000002,24.805100000000003,128,n_rank,a_amean,pca_dim
GCC,2024,22.7183,17.8266,21.036600000000004,35.79,37.594100000000005,24.8151,25.7138,128,n_rank,a_amean,pca_dim
GCC,2015,25.868000000000002,22.7882,23.69,34.945,31.177500000000002,30.971200000000003,27.6746,129,n_rank,a_amean,original
GCC,2016,26.0775,21.088099999999997,23.396,33.585,37.03,33.1043,27.843500000000002,129,n_rank,a_amean,original
GCC,2017,24.4919,20.984,22.516000000000002,33.43,33.712500000000006,33.2585,26.9809,129,n_rank,a_amean,original
GCC,2018,23.350700000000003,21.240099999999998,21.36,29.85,25.7025,38.5233,25.585,129,n_rank,a_amean,original
GCC,2019,20.769199999999998,26.011499999999998,20.726000000000003,31.885000000000005,30.09,35.7799,26.466900000000003,129,n_rank,a_amean,original
GCC,2020,24.814200000000003,22.1102,21.814,20.525,41.57000000000001,30.041000000000004,25.011100000000006,129,n_rank,a_amean,original
GCC,2021,22.902700000000003,27.119500000000002,24.038000000000004,24.805,32.975,32.922200000000004,26.3613,129,n_rank,a_amean,original
GCC,2022,22.8652,29.718000000000004,24.026,33.75,26.6075,28.7303,27.606700000000004,129,n_rank,a_amean,original
GCC,2023,21.5316,26.711700000000004,23.306000000000004,35.59,35.45250000000001,34.0503,28.380000000000003,129,n_rank,a_amean,original
GCC,2024,20.636400000000002,29.6395,23.142000000000003,35.885000000000005,36.907500000000006,32.238800000000005,28.7759,129,n_rank,a_amean,original
GCC,2015,26.4251,22.8661,34.3787,56.328900000000004,49.4206,65.3519,39.925399999999996,130,n_minmax,a_amean,pca_whole
GCC,2016,25.0028,23.711100000000002,32.03,48.712900000000005,57.64070000000001,67.49910000000001,39.9698,130,n_minmax,a_amean,pca_whole
GCC,2017,26.472700000000003,24.1201,29.9598,46.5158,52.91210000000001,68.1645,39.345699999999994,130,n_minmax,a_amean,pca_whole
GCC,2018,27.590600000000002,22.122000000000003,27.7214,44.4791,42.901,70.7485,37.968,130,n_minmax,a_amean,pca_whole
GCC,2019,26.543300000000002,25.1556,26.2121,45.50620000000001,49.16,67.4989,38.0546,130,n_minmax,a_amean,pca_whole
GCC,2020,28.9911,26.994500000000002,28.3952,30.903100000000002,63.2582,64.0877,39.3869,130,n_minmax,a_amean,pca_whole
GCC,2021,28.264100000000003,24.4979,32.0108,35.7782,53.080400000000004,66.9633,39.2526,130,n_minmax,a_amean,pca_whole
GCC,2022,27.7042,22.346,34.107,52.551,44.5831,63.6229,38.9303,130,n_minmax,a_amean,pca_whole
GCC,2023,26.6844,25.1564,34.026,56.5095,55.7024,59.82000000000001,40.0267,130,n_minmax,a_amean,pca_whole
GCC,2024,26.896099999999997,26.2982,34.0417,57.037600000000005,58.138000000000005,58.842800000000004,40.410399999999996,130,n_minmax,a_amean,pca_whole
GCC,2015,18.3901,17.8487,23.3384,29.3395,32.6404,30.649099999999997,21.233800000000002,131,n_rank,a_gmean,pca_dim
GCC,2016,17.3553,19.855900000000005,25.3257,27.8587,36.8589,32.834700000000005,22.410700000000002,131,n_rank,a_gmean,pca_dim
GCC,2017,17.3307,18.8399,26.614800000000002,30.0576,34.25150000000001,32.77400000000001,22.2191,131,n_rank,a_gmean,pca_dim
GCC,2018,13.4312,17.348499999999998,26.0514,25.747100000000003,26.2184,36.78830000000001,18.6965,131,n_rank,a_gmean,pca_dim
GCC,2019,14.100999999999999,17.285,23.877700000000004,27.5054,29.879600000000003,32.512100000000004,18.811899999999998,131,n_rank,a_gmean,pca_dim
GCC,2020,16.999800000000004,20.7716,25.6385,17.5713,40.6883,29.2528,20.391999999999996,131,n_rank,a_gmean,pca_dim
GCC,2021,16.9705,18.5718,24.7393,21.8501,32.8519,30.9991,20.0218,131,n_rank,a_gmean,pca_dim
GCC,2022,14.789800000000001,14.8008,20.731700000000004,28.387,25.007800000000003,27.2545,16.2886,131,n_rank,a_gmean,pca_dim
GCC,2023,17.152500000000003,15.795399999999999,18.4331,29.857300000000002,35.0185,22.203000000000003,17.133100000000002,131,n_rank,a_gmean,pca_dim
GCC,2024,20.1222,16.1605,18.079499999999996,30.213900000000002,37.1424,21.0957,17.9723,131,n_rank,a_gmean,pca_dim
GCC,2015,21.0919,27.0877,31.375300000000003,48.626000000000005,46.076100000000004,51.287800000000004,29.904300000000003,132,n_minmax,a_gmean,original
GCC,2016,20.1923,24.971400000000003,29.0272,43.167100000000005,54.3314,52.5051,28.1393,132,n_minmax,a_gmean,original
GCC,2017,20.7513,26.0379,26.4237,41.2635,50.24680000000001,54.8012,27.6899,132,n_minmax,a_gmean,original
GCC,2018,21.0195,24.472200000000004,21.484900000000003,37.9234,40.511500000000005,59.434400000000004,25.075000000000003,132,n_minmax,a_gmean,original
GCC,2019,20.172,28.230299999999996,21.4648,38.73740000000001,46.019600000000004,55.6909,25.849600000000002,132,n_minmax,a_gmean,original
GCC,2020,22.7055,22.561700000000002,22.4382,21.337600000000002,60.25359999999999,49.5993,23.663000000000004,132,n_minmax,a_gmean,original
GCC,2021,22.379100000000005,29.3985,26.6777,25.325300000000002,51.3459,45.97070000000001,25.3301,132,n_minmax,a_gmean,original
GCC,2022,22.0624,24.123,27.5515,43.250400000000006,41.2863,35.173,25.159599999999998,132,n_minmax,a_gmean,original
GCC,2023,22.4732,29.5375,24.5231,46.68780000000001,53.691,48.8608,28.607500000000005,132,n_minmax,a_gmean,original
GCC,2024,23.9208,30.3363,24.218300000000003,47.592600000000004,55.9987,45.407000000000004,29.4372,132,n_minmax,a_gmean,original
GCC,2015,21.0564,19.491100000000003,23.641000000000002,34.81400000000001,33.558,33.647600000000004,26.5225,133,n_rank,a_amean,pca_dim
GCC,2016,19.691699999999997,21.8218,25.7677,33.437200000000004,37.8164,36.4793,27.5762,133,n_rank,a_amean,pca_dim
GCC,2017,19.851799999999997,20.9019,27.5378,33.342600000000004,34.9308,36.1068,27.434300000000004,133,n_rank,a_amean,pca_dim
GCC,2018,15.801100000000003,19.0346,26.905,29.765500000000003,27.0953,40.3433,25.046300000000002,133,n_rank,a_amean,pca_dim
GCC,2019,16.193,18.5459,24.663700000000002,31.798500000000004,30.7134,36.2932,24.940200000000004,133,n_rank,a_amean,pca_dim
GCC,2020,19.698700000000002,21.972299999999997,26.452600000000004,20.5614,41.5931,32.781400000000005,25.1753,133,n_rank,a_amean,pca_dim
GCC,2021,19.378,19.461100000000002,25.3677,24.865099999999998,33.7495,37.4911,24.938700000000004,133,n_rank,a_amean,pca_dim
GCC,2022,16.6537,16.1072,22.3459,33.6719,27.0206,32.550599999999996,23.7153,133,n_rank,a_amean,pca_dim
GCC,2023,18.8891,17.009900000000002,21.781400000000005,35.4987,35.5793,26.087400000000002,24.805100000000003,133,n_rank,a_amean,pca_dim
GCC,2024,22.7183,17.8266,21.036600000000004,35.79,37.594100000000005,24.8151,25.7138,133,n_rank,a_amean,pca_dim
GCC,2015,37.356899999999996,39.5955,38.8192,57.919500000000006,50.112500000000004,59.599599999999995,45.7081,134,n_minmax,a_amean,original
GCC,2016,36.875600000000006,36.7076,36.97290000000001,49.578,58.9355,61.597300000000004,44.078500000000005,134,n_minmax,a_amean,original
GCC,2017,36.6239,39.78960000000001,34.457300000000004,46.55740000000001,53.8956,63.577999999999996,43.2345,134,n_minmax,a_amean,original
GCC,2018,38.3395,38.6144,32.8587,44.3969,43.4256,66.65440000000001,41.8507,134,n_minmax,a_amean,original
GCC,2019,34.976600000000005,46.4609,31.8582,45.4345,50.1289,64.04910000000001,43.161500000000004,134,n_minmax,a_amean,original
GCC,2020,38.813500000000005,38.79860000000001,34.639,29.004600000000003,64.96860000000001,59.3921,40.6877,134,n_minmax,a_amean,original
